commodity,report_begin_date,average_price
Blueberries,07/31/2024,24.5
Blueberries,07/31/2024,21
Blueberries,07/31/2024,17
Blackberries,07/31/2024,35
Blackberries,07/31/2024,21.5
Raspberries,07/31/2024,41
Raspberries,07/31/2024,33.5
Strawberries,07/31/2024,20.75
Strawberries,07/31/2024,25.25
Blackberries,07/30/2024,21.5
Blackberries,07/30/2024,31.75
Blueberries,07/30/2024,17
Blueberries,07/30/2024,39.25
Blueberries,07/30/2024,24.5
Blueberries,07/30/2024,31
Blueberries,07/30/2024,21.25
Raspberries,07/30/2024,33.5
Raspberries,07/30/2024,41
Strawberries,07/30/2024,20.75
Strawberries,07/30/2024,25.25
Blueberries,07/29/2024,21.5
Blueberries,07/29/2024,31
Blueberries,07/29/2024,24.5
Blueberries,07/29/2024,39.25
Blueberries,07/29/2024,17
Blackberries,07/29/2024,31.75
Blackberries,07/29/2024,21.5
Raspberries,07/29/2024,41
Raspberries,07/29/2024,33.5
Strawberries,07/29/2024,19.75
Strawberries,07/29/2024,19.75
Strawberries,07/29/2024,25.25
Blackberries,07/26/2024,32
Blackberries,07/26/2024,21.5
Blueberries,07/26/2024,24.5
Blueberries,07/26/2024,39.25
Blueberries,07/26/2024,31
Blueberries,07/26/2024,21.5
Raspberries,07/26/2024,33.5
Raspberries,07/26/2024,41
Strawberries,07/26/2024,19.75
Strawberries,07/26/2024,19.75
Strawberries,07/26/2024,25.25
Blackberries,07/25/2024,32
Blackberries,07/25/2024,21.5
Blueberries,07/25/2024,31
Blueberries,07/25/2024,24.5
Blueberries,07/25/2024,39.25
Blueberries,07/25/2024,21.5
Raspberries,07/25/2024,41
Raspberries,07/25/2024,33.5
Strawberries,07/25/2024,19.75
Strawberries,07/25/2024,25.25
Strawberries,07/25/2024,19.75
Blackberries,07/24/2024,32
Blackberries,07/24/2024,21.5
Blueberries,07/24/2024,39.25
Blueberries,07/24/2024,24.5
Blueberries,07/24/2024,31
Blueberries,07/24/2024,21.5
Raspberries,07/24/2024,33.5
Raspberries,07/24/2024,41
Strawberries,07/24/2024,19.75
Strawberries,07/24/2024,25.25
Strawberries,07/24/2024,19.75
Blackberries,07/23/2024,32
Blackberries,07/23/2024,21.5
Blueberries,07/23/2024,39.25
Blueberries,07/23/2024,31
Blueberries,07/23/2024,24.5
Blueberries,07/23/2024,21.5
Raspberries,07/23/2024,33.5
Raspberries,07/23/2024,41
Strawberries,07/23/2024,19.75
Strawberries,07/23/2024,19.75
Strawberries,07/23/2024,25.25
Blackberries,07/22/2024,21.5
Blackberries,07/22/2024,32
Blueberries,07/22/2024,39.25
Blueberries,07/22/2024,31
Blueberries,07/22/2024,24.5
Blueberries,07/22/2024,21.5
Blueberries,07/22/2024,23.5
Raspberries,07/22/2024,33.5
Raspberries,07/22/2024,41
Strawberries,07/22/2024,19.75
Strawberries,07/22/2024,19.75
Strawberries,07/22/2024,25.25
Blackberries,07/19/2024,21.5
Blackberries,07/19/2024,32
Blueberries,07/19/2024,24.5
Blueberries,07/19/2024,39.25
Blueberries,07/19/2024,31
Blueberries,07/19/2024,21.5
Blueberries,07/19/2024,23.5
Raspberries,07/19/2024,41
Raspberries,07/19/2024,33.5
Strawberries,07/19/2024,19.75
Strawberries,07/19/2024,19.75
Strawberries,07/19/2024,25.25
Blackberries,07/18/2024,21.5
Blackberries,07/18/2024,32
Blueberries,07/18/2024,24.5
Blueberries,07/18/2024,31
Blueberries,07/18/2024,39.25
Blueberries,07/18/2024,23.5
Blueberries,07/18/2024,21.5
Raspberries,07/18/2024,33.5
Raspberries,07/18/2024,41
Strawberries,07/18/2024,19.75
Strawberries,07/18/2024,19.75
Strawberries,07/18/2024,25.25
Blackberries,07/17/2024,19.25
Blackberries,07/17/2024,32
Blackberries,07/17/2024,21.5
Blueberries,07/17/2024,31
Blueberries,07/17/2024,24.5
Blueberries,07/17/2024,39.5
Blueberries,07/17/2024,23.5
Blueberries,07/17/2024,21.5
Raspberries,07/17/2024,33.5
Raspberries,07/17/2024,19.375
Raspberries,07/17/2024,41
Strawberries,07/17/2024,19.75
Strawberries,07/17/2024,25.25
Strawberries,07/17/2024,19.75
Blackberries,07/16/2024,32
Blackberries,07/16/2024,21.5
Blackberries,07/16/2024,19.25
Blueberries,07/16/2024,31
Blueberries,07/16/2024,39.5
Blueberries,07/16/2024,24.5
Blueberries,07/16/2024,23.5
Blueberries,07/16/2024,21.5
Raspberries,07/16/2024,41
Raspberries,07/16/2024,19.375
Raspberries,07/16/2024,33.5
Strawberries,07/16/2024,19.75
Strawberries,07/16/2024,25.25
Strawberries,07/16/2024,19.75
Blackberries,07/15/2024,21.5
Blackberries,07/15/2024,19.25
Blackberries,07/15/2024,32
Blueberries,07/15/2024,24.5
Blueberries,07/15/2024,39.5
Blueberries,07/15/2024,31
Blueberries,07/15/2024,23.5
Blueberries,07/15/2024,21.5
Raspberries,07/15/2024,41
Raspberries,07/15/2024,19.375
Raspberries,07/15/2024,33.5
Strawberries,07/15/2024,19.75
Strawberries,07/15/2024,25.25
Strawberries,07/15/2024,19.75
Blackberries,07/12/2024,30
Blackberries,07/12/2024,21.5
Blackberries,07/12/2024,19.25
Blueberries,07/12/2024,31
Blueberries,07/12/2024,39.5
Blueberries,07/12/2024,24.5
Blueberries,07/12/2024,23.5
Blueberries,07/12/2024,21.5
Raspberries,07/12/2024,19.375
Raspberries,07/12/2024,41
Raspberries,07/12/2024,33.5
Strawberries,07/12/2024,19.75
Strawberries,07/12/2024,19.75
Strawberries,07/12/2024,25.25
Blueberries,07/11/2024,21.5
Blueberries,07/11/2024,23.5
Blueberries,07/11/2024,39.5
Blueberries,07/11/2024,24.5
Blueberries,07/11/2024,31
Blackberries,07/11/2024,19.25
Blackberries,07/11/2024,30
Blackberries,07/11/2024,21.5
Raspberries,07/11/2024,19.375
Raspberries,07/11/2024,41
Raspberries,07/11/2024,33.5
Strawberries,07/11/2024,19.75
Strawberries,07/11/2024,19.75
Strawberries,07/11/2024,25.25
Blueberries,07/10/2024,21.5
Blueberries,07/10/2024,23.5
Blueberries,07/10/2024,39.5
Blueberries,07/10/2024,31
Blueberries,07/10/2024,24.5
Blackberries,07/10/2024,21.5
Blackberries,07/10/2024,19.25
Blackberries,07/10/2024,30
Strawberries,07/10/2024,19.75
Strawberries,07/10/2024,25.25
Strawberries,07/10/2024,19.75
Raspberries,07/10/2024,41
Raspberries,07/10/2024,33.5
Raspberries,07/10/2024,20
Blackberries,07/09/2024,19.25
Blackberries,07/09/2024,21.5
Blackberries,07/09/2024,30
Blueberries,07/09/2024,39.5
Blueberries,07/09/2024,31
Blueberries,07/09/2024,24.5
Blueberries,07/09/2024,23.5
Blueberries,07/09/2024,21.5
Raspberries,07/09/2024,40
Raspberries,07/09/2024,20
Raspberries,07/09/2024,33.5
Strawberries,07/09/2024,19.75
Strawberries,07/09/2024,26.25
Strawberries,07/09/2024,19.75
Blackberries,07/08/2024,21.5
Blackberries,07/08/2024,19.25
Blackberries,07/08/2024,30
Blueberries,07/08/2024,39.5
Blueberries,07/08/2024,31
Blueberries,07/08/2024,24.5
Blueberries,07/08/2024,21.5
Blueberries,07/08/2024,23.5
Raspberries,07/08/2024,20
Raspberries,07/08/2024,33.5
Raspberries,07/08/2024,40
Strawberries,07/08/2024,19.75
Strawberries,07/08/2024,26.25
Strawberries,07/08/2024,19.75
Blackberries,07/05/2024,21.5
Blackberries,07/05/2024,30
Blackberries,07/05/2024,19.5
Blueberries,07/05/2024,31
Blueberries,07/05/2024,24.5
Blueberries,07/05/2024,39.5
Blueberries,07/05/2024,23.5
Blueberries,07/05/2024,21.5
Raspberries,07/05/2024,33.5
Raspberries,07/05/2024,40
Raspberries,07/05/2024,20
Strawberries,07/05/2024,19.75
Strawberries,07/05/2024,26.25
Strawberries,07/05/2024,19.75
Blueberries,07/03/2024,21.5
Blueberries,07/03/2024,23.5
Blueberries,07/03/2024,24.5
Blueberries,07/03/2024,39.5
Blueberries,07/03/2024,31
Blackberries,07/03/2024,30
Blackberries,07/03/2024,19.5
Blackberries,07/03/2024,21.5
Raspberries,07/03/2024,33.5
Raspberries,07/03/2024,20
Raspberries,07/03/2024,40
Strawberries,07/03/2024,19.75
Strawberries,07/03/2024,26.25
Strawberries,07/03/2024,19.75
Blackberries,07/02/2024,19.5
Blackberries,07/02/2024,21.5
Blackberries,07/02/2024,30
Blueberries,07/02/2024,29.5
Blueberries,07/02/2024,39.5
Blueberries,07/02/2024,24.5
Blueberries,07/02/2024,21.5
Blueberries,07/02/2024,23.5
Raspberries,07/02/2024,20
Raspberries,07/02/2024,40
Raspberries,07/02/2024,33.5
Strawberries,07/02/2024,19.75
Strawberries,07/02/2024,24.5
Strawberries,07/02/2024,19.75
Blackberries,07/01/2024,19.5
Blackberries,07/01/2024,30
Blackberries,07/01/2024,21.5
Blueberries,07/01/2024,24.5
Blueberries,07/01/2024,29.5
Blueberries,07/01/2024,39.5
Blueberries,07/01/2024,21.5
Blueberries,07/01/2024,23.5
Raspberries,07/01/2024,20
Raspberries,07/01/2024,40
Raspberries,07/01/2024,33.5
Strawberries,07/01/2024,19.75
Strawberries,07/01/2024,19.75
Strawberries,07/01/2024,24.5
Blackberries,06/28/2024,20.5
Blackberries,06/28/2024,19.5
Blackberries,06/28/2024,30
Blueberries,06/28/2024,39.5
Blueberries,06/28/2024,29.5
Blueberries,06/28/2024,24.5
Blueberries,06/28/2024,23.5
Blueberries,06/28/2024,21.5
Raspberries,06/28/2024,40
Raspberries,06/28/2024,32.5
Raspberries,06/28/2024,20
Strawberries,06/28/2024,14
Strawberries,06/28/2024,21.5
Strawberries,06/28/2024,15.75
Blackberries,06/27/2024,30
Blackberries,06/27/2024,20.5
Blackberries,06/27/2024,19.5
Blueberries,06/27/2024,29.5
Blueberries,06/27/2024,24.5
Blueberries,06/27/2024,39.5
Blueberries,06/27/2024,21.5
Blueberries,06/27/2024,23.5
Raspberries,06/27/2024,32.5
Raspberries,06/27/2024,20
Raspberries,06/27/2024,40
Strawberries,06/27/2024,14
Strawberries,06/27/2024,21.5
Strawberries,06/27/2024,15.75
Blackberries,06/26/2024,30
Blackberries,06/26/2024,20
Blueberries,06/26/2024,29.5
Blueberries,06/26/2024,24.5
Blueberries,06/26/2024,39.5
Blueberries,06/26/2024,23.5
Blueberries,06/26/2024,21.5
Raspberries,06/26/2024,20
Raspberries,06/26/2024,40
Raspberries,06/26/2024,32.5
Strawberries,06/26/2024,14
Strawberries,06/26/2024,21.5
Strawberries,06/26/2024,15.75
Blackberries,06/25/2024,20
Blackberries,06/25/2024,30
Blueberries,06/25/2024,29.5
Blueberries,06/25/2024,39.5
Blueberries,06/25/2024,24.5
Blueberries,06/25/2024,22.5
Raspberries,06/25/2024,40
Raspberries,06/25/2024,32.5
Raspberries,06/25/2024,20
Strawberries,06/25/2024,14
Strawberries,06/25/2024,15.75
Strawberries,06/25/2024,19.25
Blackberries,06/24/2024,19.5
Blackberries,06/24/2024,26
Blueberries,06/24/2024,28
Blueberries,06/24/2024,20.5
Blueberries,06/24/2024,20.5
Blueberries,06/24/2024,13.75
Blueberries,06/24/2024,#¡DIV/0!
Raspberries,06/24/2024,36
Raspberries,06/24/2024,28.75
Strawberries,06/24/2024,14
Strawberries,06/24/2024,15.5
Strawberries,06/24/2024,18.5
Strawberries,06/24/2024,12.5
Blueberries,06/21/2024,#¡DIV/0!
Blueberries,06/21/2024,13.75
Blueberries,06/21/2024,20.5
Blueberries,06/21/2024,20.5
Blackberries,06/21/2024,19.5
Blackberries,06/21/2024,26
Raspberries,06/21/2024,36
Raspberries,06/21/2024,28.75
Strawberries,06/21/2024,14
Strawberries,06/21/2024,15.5
Strawberries,06/21/2024,12.5
Strawberries,06/21/2024,18.5
Blackberries,06/20/2024,19.5
Blackberries,06/20/2024,26
Blueberries,06/20/2024,20.5
Blueberries,06/20/2024,20.5
Blueberries,06/20/2024,13.75
Blueberries,06/20/2024,#¡DIV/0!
Raspberries,06/20/2024,28.75
Raspberries,06/20/2024,36
Strawberries,06/20/2024,14
Strawberries,06/20/2024,15.5
Strawberries,06/20/2024,12.5
Strawberries,06/20/2024,18.5
Blackberries,06/18/2024,26
Blackberries,06/18/2024,19.5
Blueberries,06/18/2024,20.5
Blueberries,06/18/2024,20.5
Blueberries,06/18/2024,13.75
Blueberries,06/18/2024,#¡DIV/0!
Raspberries,06/18/2024,36
Raspberries,06/18/2024,28.75
Strawberries,06/18/2024,14
Strawberries,06/18/2024,15.5
Strawberries,06/18/2024,18.5
Strawberries,06/18/2024,12.5
Blackberries,06/17/2024,26
Blackberries,06/17/2024,19.5
Blueberries,06/17/2024,20.5
Blueberries,06/17/2024,20.5
Blueberries,06/17/2024,13.75
Blueberries,06/17/2024,#¡DIV/0!
Raspberries,06/17/2024,36
Raspberries,06/17/2024,28.75
Strawberries,06/17/2024,14
Strawberries,06/17/2024,15.5
Strawberries,06/17/2024,12.5
Strawberries,06/17/2024,18.5
Blackberries,06/14/2024,26
Blackberries,06/14/2024,19.5
Blueberries,06/14/2024,21.25
Blueberries,06/14/2024,20.25
Blueberries,06/14/2024,24.5
Blueberries,06/14/2024,13.75
Blueberries,06/14/2024,#¡DIV/0!
Strawberries,06/14/2024,17.25
Strawberries,06/14/2024,20
Raspberries,06/14/2024,28.75
Raspberries,06/14/2024,36
Blackberries,06/13/2024,19.5
Blackberries,06/13/2024,26
Blueberries,06/13/2024,20.25
Blueberries,06/13/2024,21.25
Blueberries,06/13/2024,24.5
Blueberries,06/13/2024,13.75
Blueberries,06/13/2024,#¡DIV/0!
Strawberries,06/13/2024,17.25
Strawberries,06/13/2024,20
Raspberries,06/13/2024,36
Raspberries,06/13/2024,28.75
Blackberries,06/12/2024,26
Blackberries,06/12/2024,19.5
Blueberries,06/12/2024,24.5
Blueberries,06/12/2024,20.25
Blueberries,06/12/2024,21.25
Blueberries,06/12/2024,13.75
Blueberries,06/12/2024,#¡DIV/0!
Strawberries,06/12/2024,17.25
Strawberries,06/12/2024,20
Raspberries,06/12/2024,28.75
Raspberries,06/12/2024,36
Blackberries,06/11/2024,19.5
Blackberries,06/11/2024,26
Blueberries,06/11/2024,20.25
Blueberries,06/11/2024,21.25
Blueberries,06/11/2024,24.5
Blueberries,06/11/2024,13.75
Blueberries,06/11/2024,#¡DIV/0!
Strawberries,06/11/2024,20
Strawberries,06/11/2024,16.5
Raspberries,06/11/2024,28.75
Raspberries,06/11/2024,36
Blackberries,06/10/2024,19.5
Blackberries,06/10/2024,26
Blueberries,06/10/2024,20.25
Blueberries,06/10/2024,24.5
Blueberries,06/10/2024,21.25
Blueberries,06/10/2024,13.75
Blueberries,06/10/2024,#¡DIV/0!
Strawberries,06/10/2024,20
Strawberries,06/10/2024,16.5
Raspberries,06/10/2024,28.75
Raspberries,06/10/2024,36
Blackberries,06/07/2024,19.5
Blackberries,06/07/2024,26
Blueberries,06/07/2024,24.5
Blueberries,06/07/2024,20.25
Blueberries,06/07/2024,21.25
Blueberries,06/07/2024,13.75
Blueberries,06/07/2024,#¡DIV/0!
Strawberries,06/07/2024,16
Strawberries,06/07/2024,20
Raspberries,06/07/2024,28.75
Raspberries,06/07/2024,36
Blackberries,06/06/2024,26
Blackberries,06/06/2024,19.5
Blueberries,06/06/2024,21.25
Blueberries,06/06/2024,20.25
Blueberries,06/06/2024,24.5
Blueberries,06/06/2024,13.75
Blueberries,06/06/2024,#¡DIV/0!
Strawberries,06/06/2024,16.25
Strawberries,06/06/2024,20
Raspberries,06/06/2024,28.75
Raspberries,06/06/2024,36
Blackberries,06/05/2024,26
Blackberries,06/05/2024,19.5
Blueberries,06/05/2024,24.5
Blueberries,06/05/2024,20.25
Blueberries,06/05/2024,21.25
Blueberries,06/05/2024,13.75
Blueberries,06/05/2024,#¡DIV/0!
Strawberries,06/05/2024,16.25
Strawberries,06/05/2024,20
Raspberries,06/05/2024,36
Raspberries,06/05/2024,28.75
Blackberries,06/04/2024,19.5
Blackberries,06/04/2024,26
Blueberries,06/04/2024,24.5
Blueberries,06/04/2024,21.25
Blueberries,06/04/2024,20.25
Blueberries,06/04/2024,13.75
Blueberries,06/04/2024,#¡DIV/0!
Strawberries,06/04/2024,20
Strawberries,06/04/2024,16.25
Raspberries,06/04/2024,28.75
Raspberries,06/04/2024,36
Blackberries,06/03/2024,19.5
Blackberries,06/03/2024,26
Blueberries,06/03/2024,20.25
Blueberries,06/03/2024,21.25
Blueberries,06/03/2024,24.5
Blueberries,06/03/2024,13.75
Blueberries,06/03/2024,#¡DIV/0!
Strawberries,06/03/2024,20
Strawberries,06/03/2024,16.25
Raspberries,06/03/2024,36
Raspberries,06/03/2024,28.75
Blackberries,05/31/2024,26
Blackberries,05/31/2024,19.75
Blueberries,05/31/2024,24.5
Blueberries,05/31/2024,21.25
Blueberries,05/31/2024,20.25
Blueberries,05/31/2024,13.75
Strawberries,05/31/2024,16.25
Strawberries,05/31/2024,20
Raspberries,05/31/2024,36
Raspberries,05/31/2024,28.75
Blackberries,05/30/2024,19.75
Blackberries,05/30/2024,26
Blueberries,05/30/2024,12.5
Blueberries,05/30/2024,24.5
Blueberries,05/30/2024,21.25
Blueberries,05/30/2024,20.25
Strawberries,05/30/2024,16.25
Strawberries,05/30/2024,20
Raspberries,05/30/2024,36
Raspberries,05/30/2024,28.75
Blackberries,05/29/2024,19.75
Blackberries,05/29/2024,26
Blueberries,05/29/2024,12.5
Blueberries,05/29/2024,24.5
Blueberries,05/29/2024,21.25
Blueberries,05/29/2024,20.25
Strawberries,05/29/2024,16.25
Strawberries,05/29/2024,20
Raspberries,05/29/2024,36
Raspberries,05/29/2024,28.75
Blackberries,05/28/2024,23.25
Blueberries,05/28/2024,12.5
Blueberries,05/28/2024,24.5
Blueberries,05/28/2024,21.25
Blueberries,05/28/2024,20.25
Strawberries,05/28/2024,16.75
Strawberries,05/28/2024,28.25
Raspberries,05/28/2024,37.5
Raspberries,05/28/2024,43.25
Blackberries,05/24/2024,23.25
Blueberries,05/24/2024,12.5
Blueberries,05/24/2024,24.5
Blueberries,05/24/2024,21.25
Blueberries,05/24/2024,20.25
Strawberries,05/24/2024,28.25
Strawberries,05/24/2024,16.75
Strawberries,05/24/2024,14.75
Raspberries,05/24/2024,43.25
Raspberries,05/24/2024,37.5
Blackberries,05/23/2024,23.25
Blueberries,05/23/2024,12.5
Blueberries,05/23/2024,20.25
Blueberries,05/23/2024,24.5
Blueberries,05/23/2024,21.25
Strawberries,05/23/2024,14.75
Strawberries,05/23/2024,28.25
Strawberries,05/23/2024,16.75
Raspberries,05/23/2024,43.25
Raspberries,05/23/2024,37.5
Blackberries,05/22/2024,23.25
Blueberries,05/22/2024,12.5
Blueberries,05/22/2024,20.25
Blueberries,05/22/2024,21.25
Blueberries,05/22/2024,24.5
Strawberries,05/22/2024,28.25
Strawberries,05/22/2024,16.75
Strawberries,05/22/2024,14.75
Raspberries,05/22/2024,37.5
Raspberries,05/22/2024,43.25
Blackberries,05/21/2024,23.25
Blueberries,05/21/2024,12.5
Blueberries,05/21/2024,20.25
Blueberries,05/21/2024,21.25
Blueberries,05/21/2024,24.5
Strawberries,05/21/2024,16.75
Strawberries,05/21/2024,28.25
Strawberries,05/21/2024,14.75
Raspberries,05/21/2024,43.25
Raspberries,05/21/2024,37.5
Blackberries,05/20/2024,23.25
Blueberries,05/20/2024,12.5
Blueberries,05/20/2024,20.25
Blueberries,05/20/2024,24.5
Blueberries,05/20/2024,21.25
Strawberries,05/20/2024,14.75
Strawberries,05/20/2024,28.25
Strawberries,05/20/2024,16.75
Raspberries,05/20/2024,43.25
Raspberries,05/20/2024,37.5
Blackberries,05/17/2024,23.25
Blueberries,05/17/2024,20.25
Blueberries,05/17/2024,24.5
Blueberries,05/17/2024,21.25
Strawberries,05/17/2024,28.25
Strawberries,05/17/2024,16.5
Strawberries,05/17/2024,14.75
Raspberries,05/17/2024,37.5
Raspberries,05/17/2024,43.25
Blackberries,05/16/2024,23.25
Blueberries,05/16/2024,20.25
Blueberries,05/16/2024,21.25
Blueberries,05/16/2024,24.5
Strawberries,05/16/2024,16.5
Strawberries,05/16/2024,14.75
Strawberries,05/16/2024,28.25
Raspberries,05/16/2024,43.25
Raspberries,05/16/2024,37.5
Blackberries,05/15/2024,23.25
Blueberries,05/15/2024,24.5
Blueberries,05/15/2024,21.25
Blueberries,05/15/2024,20.25
Strawberries,05/15/2024,16.75
Strawberries,05/15/2024,14.75
Strawberries,05/15/2024,28.25
Raspberries,05/15/2024,37.5
Raspberries,05/15/2024,43.25
Blackberries,05/14/2024,23.25
Blueberries,05/14/2024,21.25
Blueberries,05/14/2024,20.25
Blueberries,05/14/2024,24.5
Strawberries,05/14/2024,16.75
Strawberries,05/14/2024,14.75
Strawberries,05/14/2024,28.25
Raspberries,05/14/2024,43.25
Raspberries,05/14/2024,37.5
Blackberries,05/13/2024,23.25
Blueberries,05/13/2024,21.625
Blueberries,05/13/2024,24.5
Strawberries,05/13/2024,22
Strawberries,05/13/2024,28.25
Strawberries,05/13/2024,16.75
Strawberries,05/13/2024,14.75
Strawberries,05/13/2024,#¡DIV/0!
Raspberries,05/13/2024,37.5
Raspberries,05/13/2024,42
Blackberries,05/10/2024,23.25
Blueberries,05/10/2024,21.625
Blueberries,05/10/2024,24.5
Strawberries,05/10/2024,#¡DIV/0!
Strawberries,05/10/2024,22
Strawberries,05/10/2024,14.75
Strawberries,05/10/2024,28.25
Strawberries,05/10/2024,16.75
Raspberries,05/10/2024,37.5
Blackberries,05/09/2024,23.25
Blueberries,05/09/2024,21.625
Blueberries,05/09/2024,24.5
Strawberries,05/09/2024,28.25
Strawberries,05/09/2024,#¡DIV/0!
Strawberries,05/09/2024,14.75
Strawberries,05/09/2024,16.75
Strawberries,05/09/2024,22
Raspberries,05/09/2024,37.5
Blackberries,05/08/2024,23.25
Blueberries,05/08/2024,21.625
Blueberries,05/08/2024,24.5
Strawberries,05/08/2024,22
Strawberries,05/08/2024,28.25
Strawberries,05/08/2024,16.75
Strawberries,05/08/2024,#¡DIV/0!
Strawberries,05/08/2024,14.75
Raspberries,05/08/2024,37.5
Blackberries,05/07/2024,23.25
Blueberries,05/07/2024,23
Blueberries,05/07/2024,24.5
Strawberries,05/07/2024,14.75
Strawberries,05/07/2024,#¡DIV/0!
Strawberries,05/07/2024,28.25
Strawberries,05/07/2024,17
Strawberries,05/07/2024,22
Raspberries,05/07/2024,37.5
Blackberries,05/06/2024,23.25
Blueberries,05/06/2024,23
Blueberries,05/06/2024,24.5
Strawberries,05/06/2024,17
Strawberries,05/06/2024,#¡DIV/0!
Strawberries,05/06/2024,10.5
